nav-link href,listing-location,price,bed,bath,listing-floorarea,listing-floorarea 2
https://www.rumah.com/listing-properti/dijual-rumah-bagus-tersembunyi-di-cirendeu-oleh-gelora-sukarno-21825509,"Jalan Karya, Ciputat Timur, Tangerang Selatan, Banten",10 M,4,3,500 m²,Rp 4.454.343 per m²
https://www.rumah.com/listing-properti/dijual-dijual-rumah-di-pondok-aren-minimalis-siap-huni-bangunan-baru-oleh-indah-ayu-19424365,"Pondok Aren Bintaro, Bintaro, Tangerang Selatan, Banten",960 jt,2,1,45 m²,Rp 12.972.973 per m²
https://www.rumah.com/listing-properti/dijual-rumah-dalam-cluster-keamann-24-jam-di-ciputat-oleh-teguh-riyanto-21810152,"Paradise Resort, Ciputat, Tangerang Selatan, Banten","1,525 M",3,2,77 m²,Rp 16.397.849 per m²
https://www.rumah.com/listing-properti/dijual-di-jual-rumah-di-discovery-bintaro-jaya-selangkah-ke-driving-golf-oleh-indah-ayu-20305685,"Bintaro Jaya, Bintaro, Tangerang Selatan, Banten","3,85 M",5,4,220 m²,Rp 24.062.500 per m²
https://www.rumah.com/listing-properti/dijual-rumah-brand-new-dalam-cluster-di-parigi-oleh-teguh-riyanto-21728414,"Pondok Aren, Tangerang Selatan, Banten","1,4 M",4,3,80 m²,Rp 19.444.444 per m²
https://www.rumah.com/listing-properti/dijual-rumah-dengan-view-attic-terbaik-di-strozzi-at-symphonia-strategis-oleh-antoni-21825843,"gading serpong, Pondok Aren, Tangerang Selatan, Banten","2,4 M",3,2,92 m²,Rp 28.571.429 per m²
https://www.rumah.com/listing-properti/dijual-rumah-di-jual-bagus-siap-huni-strategis-di-sektor-5-bintaro-jaya-tangerang-selatan-oleh-pradana-20656354,"Bintaro, Tangerang Selatan, Banten","2,3 M",3,3,120 m²,Rp 15.972.222 per m²
https://www.rumah.com/listing-properti/dijual-rumah-di-jual-bagus-nyaman-asri-di-bintaro-jaya-sektor-9-tangerang-selatan-oleh-pradana-19958850,"Bintaro, Tangerang Selatan, Banten","2,5 M",4,4,180 m²,Rp 20.833.333 per m²
https://www.rumah.com/listing-properti/dijual-rumah-di-jual-bagus-minimalis-di-bintaro-sektor-9-tangerang-selatan-oleh-pradana-19677521,"Bintaro, Tangerang Selatan, Banten","4,2 M",5,5,200 m²,Rp 21.761.658 per m²
https://www.rumah.com/listing-properti/dijual-rumah-di-jual-bagus-modern-industrial-kolam-renang-di-emerald-bintaro-jaya-sektor-9-tangerang-selata-oleh-pradana-21540989,"Bintaro, Tangerang Selatan, Banten","6,9 M",5,6,350 m²,Rp 30.666.667 per m²
https://www.rumah.com/listing-properti/dijual-rumah-di-jual-mewah-modern-tropis-kolam-renang-di-bintaro-jaya-sektor-3-oleh-pradana-20937188,"Bintaro, Tangerang Selatan, Banten","7,9 M",5,5,283 m²,Rp 31.854.839 per m²
https://www.rumah.com/listing-properti/dijual-rumah-di-jual-bagus-minimalis-di-bintaro-sektor-9-tangerang-selatan-oleh-pradana-21644354,"Bintaro, Tangerang Selatan, Banten","2,3 M",5,3,125 m²,Rp 23.958.333 per m²
https://www.rumah.com/listing-properti/dijual-turun-harga-rumah-cantik-2-lantai-cluster-bohemia-gading-serpong-oleh-eva-maria-21825820,"Cluster Bohemia Gading Serpong Tangerang, Gading Serpong, Tangerang Selatan, Banten","2,1 M",4,4,107 m²,Rp 20.000.000 per m²
https://www.rumah.com/listing-properti/dijual-rumah-di-jual-bagus-nyaman-asri-di-bintaro-jaya-sektor-9-tangerang-selatan-oleh-pradana-20855805,"Bintaro, Tangerang Selatan, Banten","1,69 M",3,2,90 m²,Rp 17.604.167 per m²
https://www.rumah.com/listing-properti/dijual-rumah-di-jual-modern-minimalis-di-bintaro-jaya-sektor-9-tangerang-selatan-oleh-pradana-20855799,"Bintaro, Tangerang Selatan, Banten","1,9 M",4,3,140 m²,Rp 19.791.667 per m²
https://www.rumah.com/listing-properti/dijual-rumah-minimalis-lingkungan-cluster-di-area-paradise-resort-arya-putra-ciputat-oleh-teguh-riyanto-21502019,"Ciputat, Tangerang Selatan, Banten","1,55 M",3,2,69 m²,Rp 18.452.381 per m²
https://www.rumah.com/listing-properti/dijual-rumah-minimalis-dalam-cluster-di-ciputat-oleh-teguh-riyanto-21534847,"Ciputat, Tangerang Selatan, Banten","1,4 M",3,2,57 m²,Rp 23.333.333 per m²
https://www.rumah.com/listing-properti/dijual-bsd-city-puspita-loka-oleh-fifi-21825811,"Jl Kana 3 BSD, Lengkong Gudang, Serpong, Serpong, Tangerang Selatan, Banten",3 M,4,3,230 m²,Rp 16.666.667 per m²
https://www.rumah.com/listing-properti/dijual-rumah-mewah-bagus-siap-huni-di-graha-raya-bintaro-oleh-teguh-riyanto-21644036,"Serpong Utara, Tangerang Selatan, Banten","2,25 M",7,4,260 m²,Rp 14.062.500 per m²
https://www.rumah.com/listing-properti/dijual-townhouse-dijual-ciputat-tangerang-selatan-rumah-modern-minimalis-tangerang-selatan-dega-rwgpi-oleh-andrio-dega-saputra-21781682,"Ciputat, Tangerang Selatan, Banten","2,5 M",4,2,150 m²,Rp 26.315.789 per m²
https://www.rumah.com/listing-properti/dijual-griya-loka-lengkong-gudang-timur-serpong-tangerang-selatan-oleh-kardi-poenadi-21825784,"Griya Loka, BSD, Tangerang Selatan, Banten","2,749999999 M",4,3,140 m²,Rp 18.835.616 per m²
https://www.rumah.com/listing-properti/dijual-bsd-de-latinos-oleh-aldo-21597789,"Cluster Patagonia, De Latinos, BSD, Tangerang Selatan, Banten",2 M,3,2,120 m²,Rp 17.857.143 per m²
https://www.rumah.com/listing-properti/dijual-rumah-di-jual-murah-bagus-luas-di-bintaro-sektor-9-tangerang-selatan-oleh-pradana-21480750,"Bintaro, Tangerang Selatan, Banten","2,7 M",5,4,200 m²,Rp 18.750.000 per m²
https://www.rumah.com/listing-properti/dijual-rumah-di-jual-bagus-siap-huni-di-bintaro-sektor-9-tangerang-selatan-oleh-pradana-21798429,"Bintaro, Tangerang Selatan, Banten",3 M,4,3,130 m²,Rp 25.000.000 per m²
https://www.rumah.com/listing-properti/dijual-discovery-residence-bintaro-oleh-pradana-19537388,"Bintaro, Tangerang Selatan, Banten","3,3 M",5,4,156 m²,Rp 24.444.444 per m²
https://www.rumah.com/listing-properti/dijual-rumah-di-jual-murah-mewah-luas-di-puspita-loka-bsd-tangerang-selatan-oleh-pradana-19174983,"BSD, Tangerang Selatan, Banten","3,75 M",6,3,300 m²,Rp 12.541.806 per m²
https://www.rumah.com/listing-properti/dijual-rumah-di-jual-bagus-hook-asri-nyaman-di-bsd-tangerang-selatan-oleh-pradana-20034066,"BSD, Tangerang Selatan, Banten","3,85 M",6,3,270 m²,Rp 17.741.935 per m²
https://www.rumah.com/listing-properti/dijual-rumah-bagus-mewah-2-lantai-siap-huni-di-bsd-city-oleh-pradana-21757317,"BSD, Tangerang Selatan, Banten","4,5 M",5,6,300 m²,Rp 22.500.000 per m²
https://www.rumah.com/listing-properti/dijual-rumah-di-jual-murah-mewah-luas-di-puspita-loka-bsd-oleh-pradana-21815724,"BSD, Tangerang Selatan, Banten","5,5 M",6,4,240 m²,Rp 16.417.910 per m²
https://www.rumah.com/listing-properti/dijual-rumah-di-jual-mewah-murah-luas-di-taman-giri-loka-bsd-oleh-pradana-21815765,"BSD, Tangerang Selatan, Banten","4,375 M",5,4,194 m²,Rp 18.078.512 per m²
https://www.rumah.com/listing-properti/dijual-dijual-rumah-dalam-cluster-promo-dp-5-langsung-akad-bsd-oleh-nanni-rahayu-21825733,"Bintaro, Tangerang Selatan, Banten","2,098069498 M",5,4,115 m²,Rp 15.894.466 per m²
https://www.rumah.com/listing-properti/dijual-dijual-rumah-hoek-siap-huni-cantik-di-jombang-pondok-aren-tangerang-selatan-oleh-sri-aisah-malik-21824732,"Pondok Aren, Tangerang Selatan, Banten","2,2 M",4,4,125 m²,Rp 18.333.333 per m²
https://www.rumah.com/listing-properti/dijual-dijual-rumah-minimalis-siap-huni-dalam-cluster-di-jombang-pondok-aren-tangerang-selatan-oleh-sri-aisah-malik-21824942,"Pondok Aren, Tangerang Selatan, Banten","1,8 M",4,4,119 m²,Rp 18.750.000 per m²
https://www.rumah.com/listing-properti/dijual-lestari-ciputat-oleh-feni-arini-21806177,"Lestari, Ciputat, Tangerang Selatan, Banten","2,2 M",4,4,170 m²,Rp 16.296.296 per m²
https://www.rumah.com/listing-properti/dijual-rumah-dalam-cluster-mewah-kebayoran-bintaro-oleh-santi-21203659,"Bintaro, Tangerang Selatan, Banten","8,5 M",4,3,250 m²,Rp 25.000.000 per m²
https://www.rumah.com/listing-properti/dijual-rumah-cluster-bohemia-gading-serpong-tangerang-banten-oleh-yenny-21825693,"Jl. Bohemia Raya, Gading Serpong, Tangerang Selatan, Banten","2,15 M",4,4,150 m²,Rp 17.916.667 per m²
https://www.rumah.com/listing-properti/dijual-hunian-cantik-lingkungan-asri-nyaman-strategis-di-kebayoran-residence-bintaro-oleh-santi-20288253,"Bintaro Sektor 7, Bintaro, Tangerang Selatan, Banten","6,5 M",5,4,221 m²,Rp 31.862.745 per m²
https://www.rumah.com/listing-properti/dijual-hot-sale-kebayoran-bintaro-oleh-santi-21489254,"Bintaro, Tangerang Selatan, Banten","2,3 M",3,2,88 m²,Rp 31.944.444 per m²
https://www.rumah.com/listing-properti/dijual-hot-sale-kebayoran-bintaro-oleh-santi-21755716,"Bintaro, Tangerang Selatan, Banten","5,6 M",4,3,249 m²,Rp 27.450.980 per m²
https://www.rumah.com/listing-properti/dijual-rumah-mewah-di-kebayoran-bintaro-oleh-santi-21488443,"Bintaro, Tangerang Selatan, Banten",17 M,5,4,502 m²,Rp 55.194.805 per m²
https://www.rumah.com/listing-properti/dijual-magani-residence-4-pamulang-oleh-ogi-irawan-21450397,"jalan lele 5, Pamulang, Tangerang Selatan, Banten",800 jt,3,2,66 m²,Rp 13.333.333 per m²
https://www.rumah.com/listing-properti/dijual-hot-sale-kebayoran-residence-bintaro-oleh-santi-21364438,"Bintaro, Tangerang Selatan, Banten","6,35 M",5,3,320 m²,Rp 24.901.961 per m²
https://www.rumah.com/listing-properti/dijual-hot-sale-kebayoran-residence-bintaro-oleh-santi-21364438,"Bintaro, Tangerang Selatan, Banten","6,35 M",5,3,320 m²,Rp 24.901.961 per m²
https://www.rumah.com/listing-properti/dijual-kebayoran-bintaro-oleh-santi-20995287,"Bintaro, Tangerang Selatan, Banten","8,3 M",4,3,290 m²,Rp 25.151.515 per m²
https://www.rumah.com/listing-properti/dijual-rumah-dijual-zora-bsd-serpong-mewah-renovasi-furnished-oleh-leonardi-tanzil-20868025,"BSD, Tangerang Selatan, Banten","6,5 M",4,5,236 m²,Rp 47.794.118 per m²
https://www.rumah.com/listing-properti/dijual-brand-new-sektor-9-bintaro-oleh-santi-21489286,"Bintaro, Tangerang Selatan, Banten","3,5 M",4,3,250 m²,Rp 19.444.444 per m²
https://www.rumah.com/listing-properti/dijual-hot-sale-discovery-bintaro-oleh-santi-21489079,"Bintaro, Tangerang Selatan, Banten","4,2 M",3,3,127 m²,Rp 28.187.919 per m²
https://www.rumah.com/listing-properti/dijual-hot-sale-discovery-bintaro-oleh-santi-21749659,"Bintaro, Tangerang Selatan, Banten","3,5 M",6,4,200 m²,Rp 25.925.926 per m²
https://www.rumah.com/listing-properti/dijual-hot-sale-sektor-9-bintaro-oleh-santi-21749887,"Bintaro, Tangerang Selatan, Banten","2,5 M",3,3,142 m²,Rp 13.888.889 per m²
https://www.rumah.com/listing-properti/dijual-rumah-cluster-flamingo-bintaro-jaya-sektor-9-oleh-santi-21732403,"Cluster Flamingo Bintaro Jaya Sektor 9, Bintaro, Tangerang Selatan, Banten","3,35 M",4,3,150 m²,Rp 14.888.889 per m²
https://www.rumah.com/listing-properti/dijual-hunian-bagus-nyaman-lingkungan-asri-strategis-di-discovery-bintaro-oleh-santi-20332883,"Discovery Bintaro, Bintaro, Tangerang Selatan, Banten","3,7 M",5,4,152 m²,Rp 27.407.407 per m²
https://www.rumah.com/listing-properti/dijual-discovery-bintaro-oleh-santi-20904628,"Bintaro, Tangerang Selatan, Banten","4,4 M",4,3,149 m²,Rp 24.581.006 per m²
https://www.rumah.com/listing-properti/dijual-rumah-villa-dago-tol-dijual-cepat-oleh-clement-francis-18628063,"Ciputat, Tangerang Selatan, Ciputat, Tangerang Selatan, Banten","1,4 M",3,3,240 m²,Rp 11.290.323 per m²
https://www.rumah.com/listing-properti/dijual-rumah-cantik-di-discovery-bintaro-oleh-santi-21062219,"Bintaro, Tangerang Selatan, Banten","4,15 M",4,3,250 m²,Rp 23.446.328 per m²
https://www.rumah.com/listing-properti/dijual-rumah-baru-dua-lantai-dekat-bsd-oleh-andy-21604373,"Jl.lengkong Serpong bsd, BSD, Tangerang Selatan, Banten","1,2 M",3,2,69 m²,Rp 20.000.000 per m²
https://www.rumah.com/listing-properti/dijual-ciputat-timur-oleh-sudianto-21825637,"villa cinere mas, pisangan, Ciputat Timur, Tangerang Selatan, Banten",13 M,5,5,502 m²,Rp 29.545.455 per m²
https://www.rumah.com/listing-properti/dijual-nayla-residence-bsd-oleh-andy-21604017,"Jl.lengkong Serpong Bsd, BSD, Tangerang Selatan, Banten","1,2 M",3,2,69 m²,Rp 20.000.000 per m²
https://www.rumah.com/listing-properti/dijual-rumah-bebas-banjir-strategis-jual-cepat-dekat-tol-siap-kpr-oleh-yonathan-mouses-20897524,"Pamulang, Tangerang Selatan, Banten",948 jt,3,1,45 m²,Rp 8.777.778 per m²
https://www.rumah.com/listing-properti/dijual-kebayoran-bintaro-residence-oleh-santi-21630222,"Bintaro, Tangerang Selatan, Banten","7,95 M",5,3,420 m²,Rp 22.714.286 per m²
https://www.rumah.com/listing-properti/dijual-kebayoran-bintaro-oleh-santi-20848021,"Bintaro, Tangerang Selatan, Banten","7,5 M",4,3,290 m²,Rp 20.215.633 per m²
https://www.rumah.com/listing-properti/dijual-hunian-murah-600jutaan-2lantai-lokasi-di-bsd-oleh-fitriana-21395649,"Jl lengkong raya Al Husainy Bsd, BSD, Tangerang Selatan, Banten",686 jt,3,2,45 m²,Rp 10.718.750 per m²
https://www.rumah.com/listing-properti/dijual-kebayoran-residence-oleh-santi-20900533,"Bintaro, Tangerang Selatan, Banten","5,9 M",5,3,300 m²,Rp 23.137.255 per m²
https://www.rumah.com/listing-properti/dijual-kebayoran-bintaro-oleh-santi-20847890,"Bintaro, Tangerang Selatan, Banten",15 M,5,4,600 m²,Rp 23.809.524 per m²
https://www.rumah.com/listing-properti/dijual-hunian-mewah-hook-semi-furnish-strategis-di-bintaro-sektor-9-oleh-santi-20012746,"Bintaro Sektor 9, Bintaro, Tangerang Selatan, Banten","7,4 M",7,6,400 m²,Rp 33.944.954 per m²
https://www.rumah.com/listing-properti/dijual-kencana-loka-rawa-buntu-bsd-city-oleh-kardi-poenadi-21722629,"Kencana Loka, BSD, Tangerang Selatan, Banten","4,5 M",5,6,300 m²,Rp 22.500.000 per m²
https://www.rumah.com/listing-properti/dijual-dijual-rumah-kebayoran-bintaro-jaya-posisi-hook-3625-st-oleh-santi-20843589,"Bintaro, Tangerang Selatan, Banten","8,4 M",7,5,343 m²,Rp 24.705.882 per m²
https://www.rumah.com/listing-properti/dijual-bintaro-rumah-2-lantai-termurah-hanya-600-jutaan-d-lavia-residence-oleh-bunga-salsabila-21825633,"Bintaro, Bintaro, Tangerang Selatan, Banten",600 jt,3,2,55 m²,Rp 10.000.000 per m²
https://www.rumah.com/listing-properti/dijual-rumah-dijual-dekat-bintaro-exchange-mal-rumah-siap-huni-di-cluster-aman-nyaman-oleh-rina-yulianita-21350550,"Bintaro, Tangerang Selatan, Banten","1,675 M",3,3,100 m²,Rp 14.075.630 per m²
https://www.rumah.com/listing-properti/dijual-dijual-rumah-murah-bebas-banjir-dekat-upn-pamulang-oleh-sri-partini-21825598,"Pamulang, Tangerang Selatan, Banten","497,5 jt",2,1,42 m²,Rp 8.024.194 per m²
https://www.rumah.com/listing-properti/dijual-rumah-di-graha-raya-graha-carissa-lt-72-m2-16-oleh-nia-utania-21825619,"Cluster Carissa Graha Raya, Serpong Utara, Tangerang Selatan, Banten","1,35 M",3,2,84 m²,Rp 18.750.000 per m²
https://www.rumah.com/listing-properti/dijual-dijual-rumah-baru-posisi-hook-depan-taman-di-bsd-oleh-nanni-rahayu-21239121,"Serpong, Tangerang Selatan, Banten","2,1 M",4,4,120 m²,Rp 16.406.250 per m²
https://www.rumah.com/listing-properti/dijual-bintaro-oleh-nanni-rahayu-21772749,"Bintaro, Tangerang Selatan, Banten","1,7 M",4,4,105 m²,Rp 17.708.333 per m²
https://www.rumah.com/listing-properti/dijual-dijual-rumah-baru-posisi-hook-design-classic-the-icon-bsd-oleh-nanni-rahayu-21817262,"BSD, Tangerang Selatan, Banten","6,9 M",6,6,405 m²,Rp 30.000.000 per m²
https://www.rumah.com/listing-properti/dijual-info-rumah-dua-lantai-di-serpong-oleh-erna-21716847,"Jl kebon kopi pengasinan gunung Sindur, Serpong, Tangerang Selatan, Banten",750 jt,3,3,73 m²,Rp 8.522.727 per m²
https://www.rumah.com/listing-properti/dijual-rumah-di-graha-raya-oleh-irkham-21825586,"Alam Sutera, Tangerang Selatan, Banten","1,65 M",3,3,90 m²,Rp 22.602.740 per m²
https://www.rumah.com/listing-properti/dijual-griya-aviva-oleh-cornel-hary-20685604,"Jl. Pipit Kompas, Kampung Sawah, Ciputat, Ciputat, Tangerang Selatan, Banten","3,2 M",3,2,200 m²,Rp 21.333.333 per m²
https://www.rumah.com/listing-properti/dijual-tangerang-selatan-oleh-ahmad-saparuddin-21825543,"Jalan cendana, Ciputat Timur, Tangerang Selatan, Banten",700 jt,3,3,52 m²,Rp 8.750.000 per m²
https://www.rumah.com/listing-properti/dijual-rumah-2-lantai-dijual-di-cluster-visana-the-savia-bsd-oleh-andri-21825542,"Jl. Ambon Nusa Loka, BSD, Tangerang Selatan, BSD, Tangerang Selatan, Banten","1,85 M",3,2,90 m²,Rp 22.023.810 per m²
https://www.rumah.com/listing-properti/dijual-villa-magnifa-tangsel-deket-jaksel-oleh-edward-tanika-halim-21825206,"Jl. Sukamulya Raya, Serua Indah, Ciputat, Tangerang Selatan, Banten",900 jt,3,2,85 m²,Rp 8.490.566 per m²
https://www.rumah.com/listing-properti/dijual-rumah-impresahaus-tabebuya-bsd-brand-new-oleh-tommy-lim-21238821,"BSD, Tangerang Selatan, Banten","1,8 M",3,3,88 m²,Rp 30.000.000 per m²
https://www.rumah.com/listing-properti/dijual-rumah-murah-2lt-di-perumahan-bintaro-sektor-3-pondok-aren-tangerang-selatan-banten-oleh-tere-ps-21315520,"Perumahan Bintaro Sektor 3, Pondok Aren, Tangerang Selatan, Banten","10,5 M",4,3,700 m²,Rp 9.154.316 per m²
https://www.rumah.com/listing-properti/dijual-dijual-rumah-di-sektor-1-bintaro-jaya-tangerang-selatan-oleh-maryam-21088430,"Sektor 1, Bintaro, Tangerang Selatan, Banten","9,7 M",8,6,420 m²,Rp 20.250.522 per m²
https://www.rumah.com/listing-properti/dijual-rumah-konsep-minimalist-luxury-di-gading-serpong-fresco-virginia-village-oleh-cindy-octaviani-21825503,"Curug Sangereng, Tangerang, gading serpong, Bintaro, Tangerang Selatan, Banten","1,2152 M",2,2,53 m²,Rp 30.380.000 per m²
https://www.rumah.com/listing-properti/dijual-jakarta-selatan-oleh-ahmad-saparuddin-21825501,"Jalan kebon kopi, Ciputat, Tangerang Selatan, Banten",600 jt,3,3,66 m²,Rp 7.500.000 per m²
https://www.rumah.com/listing-properti/dijual-jual-cepat-rumah-dalam-cluster-eksklusif-strategis-di-discovery-bintaro-oleh-yayan-hb-20885211,"Bintaro, Tangerang Selatan, Banten","3,3 M",4,3,152 m²,Rp 24.444.444 per m²
https://www.rumah.com/listing-properti/dijual-layton-navapark-oleh-danny-daniel-21694958,"jl. BSD boulevard utara, BSD, Tangerang Selatan, Banten","21,749 M",5,5,544 m²,Rp 57.997.333 per m²
https://www.rumah.com/listing-properti/dijual-rumah-dijual-di-savia-bsd-full-furnished-2lantai-cantik-siap-huni-oleh-aizh-21337773,"Savia BSD, BSD, Tangerang Selatan, Banten","3,6 M",5,4,133 m²,Rp 32.142.857 per m²
https://www.rumah.com/listing-properti/dijual-rumah-dijual-di-de-nara-bsd-city-mewah-lantai-2-oleh-aizh-21398432,"De Nara Bsd Cityan, BSD, Tangerang Selatan, Banten",10 M,5,5,650 m²,Rp 22.222.222 per m²
https://www.rumah.com/listing-properti/dijual-promo-terbaru-bisa-kpr-tanpa-dp-rumah-lebar-10-cluster-the-blizfield-bsd-oleh-adul-21825459,"Jl. Lkr Bumi Botanika Utara, Serpong, Tangerang Selatan, Banten","6,5321658 M",4,4,248 m²,Rp 36.289.810 per m²
https://www.rumah.com/listing-properti/dijual-bintaro-sektor-7-oleh-tono-21825448,"Kebayoran Symponi, Bintaro, Tangerang Selatan, Banten","5,6 M",4,3,249 m²,Rp 27.450.980 per m²
https://www.rumah.com/listing-properti/dijual-rumah-tanah-luas-di-puspita-loka-bsd-dekat-sekolah-al-azhar-ursula-harganego-oleh-christin-21815397,"Sekolah Al Azhar BSD, Bintaro, Tangerang Selatan, Banten","5,5 M",6,4,240 m²,Rp 16.417.910 per m²
https://www.rumah.com/listing-properti/dijual-rumah-dijual-di-de-park-bsd-mewah-dengan-fasilitas-lengkap-ada-club-house-oleh-aizh-21399117,"De Park BSD, BSD, Tangerang Selatan, Banten","4,7 M",5,5,180 m²,Rp 23.500.000 per m²
https://www.rumah.com/listing-properti/dijual-rumah-bebas-banjir-strategis-jual-cepat-dekat-tol-siap-kpr-oleh-sarah-maghfiratan-warahmah-19968300,"Jalan Raya Ciputat Parung, Pamulang, Tangerang Selatan, Banten",948 jt,3,1,45 m²,Rp 8.777.778 per m²
https://www.rumah.com/listing-properti/dijual-rumah-dijual-cluster-digraha-raya-bintaro-hooke-2lantai-dengan-private-pool-oleh-aizh-21232970,"Bintaro, Tangerang Selatan, Banten","3,7 M",6,5,300 m²,Rp 15.811.966 per m²
https://www.rumah.com/listing-properti/dijual-puri-bintaro-oleh-nani-roestini-19092764,"Puri Bintaro, Bintaro, Tangerang Selatan, Banten","2,8 M",4,4,162 m²,Rp 22.400.000 per m²
https://www.rumah.com/listing-properti/dijual-cluster-valencia-oleh-nani-roestini-18322196,"Cluster Valencia, Bintaro, Tangerang Selatan, Banten","2,7 M",4,2,227 m²,Rp 11.894.273 per m²
https://www.rumah.com/listing-properti/dijual-bintaro-sektor-2-oleh-nani-roestini-19011152,"Bintaro Sektor 2, Bintaro, Tangerang Selatan, Banten","7,65 M",8,6,498 m²,Rp 14.433.962 per m²
